id,age,gender,income_category,children_at_home
76529,37,M,low,1.0
14587,62,M,medium,1.0
80105,54,M,medium,1.0
5609,12,F,,0.0
13542,43,M,low,1.0
25797,24,F,low,0.0
55044,52,F,medium,1.0
95370,65,F,medium,0.0
33483,56,F,high,1.0
24776,65,F,high,0.0
40635,46,F,low,1.0
1101,56,F,medium,1.0
80341,25,F,low,0.0
17233,30,M,low,0.0
42792,49,M,low,1.0
64763,35,M,low,1.0
83271,69,F,medium,0.0
13527,61,F,high,1.0
14125,49,M,low,1.0
27635,38,M,medium,1.0
38478,65,M,high,0.0
60406,48,F,medium,1.0
90762,27,F,low,0.0
16833,54,F,high,1.0
57571,15,F,,0.0
91964,31,F,low,0.0
28465,67,F,low,0.0
84461,37,M,low,1.0
7486,46,M,low,1.0
45712,45,M,medium,1.0
71648,13,F,,0.0
97976,58,F,high,1.0
69305,47,F,low,1.0
5910,22,M,medium,0.0
17598,56,M,medium,1.0
99879,16,M,low,0.0
365,30,F,low,0.0
65849,50,F,low,1.0
81959,70,M,medium,0.0
86411,45,M,low,1.0
89197,52,F,medium,1.0
89747,48,M,low,1.0
20146,53,F,high,1.0
37505,69,M,high,0.0
38452,15,F,,0.0
66459,57,F,high,1.0
91980,67,M,low,0.0
98349,25,M,low,0.0
17070,18,F,low,0.0
23065,65,M,medium,0.0
89708,66,M,medium,0.0
28053,12,M,,0.0
60563,18,F,low,0.0
19010,64,M,high,0.0
54863,43,F,low,1.0
72456,54,F,medium,1.0
82263,61,F,high,1.0
33435,55,F,medium,1.0
45601,26,F,low,0.0
66440,40,F,medium,0.0
58921,12,F,,0.0
79620,38,M,low,1.0
26017,57,M,medium,1.0
45291,37,F,low,1.0
77195,55,M,high,1.0
78740,67,M,high,0.0
93720,41,M,low,0.0
66309,67,F,medium,0.0
76211,19,M,medium,0.0
89883,62,F,high,1.0
72791,34,F,medium,0.0
41457,24,F,low,0.0
74929,48,F,low,1.0
63250,28,F,low,0.0
2626,28,F,low,0.0
36901,59,F,medium,1.0
4659,67,F,high,0.0
38122,65,M,medium,0.0
46983,54,F,high,1.0
89952,17,F,low,0.0
21178,41,F,low,1.0
1882,30,F,low,0.0
25412,58,F,medium,1.0
51295,58,F,medium,1.0
98860,63,F,high,0.0
23186,57,F,medium,1.0
64208,49,F,medium,0.0
9577,66,F,high,0.0
40317,19,M,low,1.0
41924,61,M,high,1.0
8353,68,M,high,0.0
17149,40,F,low,1.0
33223,28,F,medium,1.0
57985,39,F,low,0.0
12393,27,M,low,1.0
24430,35,F,medium,1.0
66209,15,F,,0.0
4977,58,M,medium,1.0
11678,29,F,low,1.0
69460,69,M,high,0.0
81381,20,F,low,0.0
20092,37,M,low,1.0
48127,18,F,medium,0.0
88184,53,M,medium,1.0
54321,42,F,low,1.0
1526,62,F,high,1.0
3562,54,M,medium,1.0
3771,51,F,medium,1.0
83486,64,M,high,0.0
15418,24,M,low,0.0
24796,70,F,medium,0.0
64732,45,F,medium,1.0
80335,42,F,low,1.0
8998,17,M,low,0.0
81248,36,M,medium,0.0
71526,65,F,high,0.0
25877,64,F,high,0.0
95500,40,M,low,1.0
92951,22,F,medium,0.0
95918,16,M,low,0.0
64222,49,F,low,1.0
57218,28,F,medium,0.0
85048,18,M,low,0.0
85647,21,F,low,0.0
98538,24,F,low,0.0
42270,14,M,,0.0
8498,26,F,low,0.0
36829,59,F,medium,1.0
87559,13,F,,0.0
87619,57,M,medium,1.0
1669,61,M,high,1.0
3357,22,M,low,0.0
11328,69,M,medium,0.0
19473,24,F,low,0.0
23548,32,M,medium,0.0
29453,49,F,low,1.0
56823,14,F,,0.0
87991,40,M,low,1.0
46533,24,M,low,0.0
58053,44,M,low,1.0
66624,55,F,high,1.0
67611,34,M,low,1.0
93596,22,F,low,0.0
44726,12,F,,0.0
34550,60,F,high,1.0
89039,36,F,low,1.0
74976,62,F,high,1.0
53030,30,M,low,0.0
58157,54,M,medium,1.0
48501,36,F,low,1.0
78812,35,F,medium,1.0
87178,49,F,low,1.0
16485,14,M,,0.0
45012,67,M,high,0.0
48199,28,M,low,0.0
83843,49,F,low,1.0
30237,64,M,high,0.0
31353,40,F,low,1.0
34678,38,M,low,0.0
37037,30,F,low,1.0
98781,25,M,low,0.0
29816,22,F,low,0.0
51259,29,M,medium,0.0
59354,69,M,medium,0.0
63022,14,F,,0.0
91831,23,F,low,0.0
97261,16,F,low,0.0
10758,21,M,low,0.0
93590,28,M,low,1.0
46827,66,M,low,0.0
78498,62,F,high,1.0
40342,53,F,medium,1.0
90511,29,F,low,0.0
6439,20,F,low,0.0
46080,47,M,low,1.0
84058,55,F,medium,1.0
37881,49,M,medium,1.0
40881,36,F,medium,1.0
65590,55,M,high,1.0
10788,64,F,high,0.0
22448,63,F,high,0.0
33610,56,M,high,1.0
42449,22,M,low,0.0
57972,23,M,low,0.0
72237,65,M,high,0.0
37043,13,F,,0.0
48242,65,F,high,0.0
10023,13,M,,0.0
29543,13,F,,0.0
48545,20,F,low,0.0
60908,30,M,low,0.0
10394,69,F,low,0.0
27870,12,M,,0.0
86778,47,M,low,1.0
1690,32,M,medium,1.0
21264,67,M,high,0.0
31705,53,M,medium,1.0
44978,27,F,medium,0.0
64671,27,M,low,0.0
10260,46,M,medium,1.0
17877,32,M,low,1.0
19104,27,F,medium,1.0
34876,21,M,low,0.0
40861,16,M,medium,0.0
41141,47,M,medium,1.0
15603,32,F,low,0.0
27558,52,M,high,1.0
86969,30,F,low,0.0
29747,29,M,medium,0.0
48418,69,F,low,0.0
54916,14,F,,0.0
34463,51,M,medium,1.0
19257,29,M,low,0.0
52014,66,F,low,0.0
35898,17,F,low,0.0
57133,25,F,medium,0.0
80726,22,F,low,0.0
99060,65,M,medium,0.0
79940,68,M,low,0.0
97790,32,F,low,0.0
4165,67,F,low,0.0
29319,42,M,low,1.0
74437,66,F,low,0.0
55737,48,M,low,1.0
66835,59,F,medium,1.0
92309,21,M,low,0.0
81940,17,M,medium,0.0
11140,15,M,,0.0
95281,19,F,medium,0.0
66574,64,M,high,0.0
20048,34,M,low,1.0
40401,51,F,high,1.0
53663,56,F,high,1.0
61889,69,M,high,0.0
97134,45,M,low,1.0
97922,43,M,low,1.0
24318,13,M,,0.0
77260,46,M,low,1.0
85467,66,F,medium,0.0
18841,45,F,low,1.0
31842,46,M,low,1.0
39574,61,F,high,1.0
59716,47,F,low,1.0
16244,25,F,low,0.0
18381,55,M,high,1.0
60144,26,F,low,0.0
62125,23,F,low,1.0
5811,42,F,medium,0.0
22884,63,F,medium,0.0
32178,35,M,medium,0.0
91747,49,M,medium,1.0
1982,41,M,low,0.0
12277,65,F,high,0.0
53216,54,F,high,1.0
54044,59,F,medium,1.0
59529,62,F,high,1.0
77439,67,M,medium,0.0
12754,42,M,low,1.0
14136,62,M,medium,1.0
49281,39,M,low,1.0
56800,34,F,medium,1.0
11671,53,F,medium,1.0
35753,32,M,low,1.0
73226,66,F,medium,0.0
99454,65,F,high,0.0
8084,25,M,medium,0.0
23165,64,M,medium,0.0
31944,53,F,high,1.0
63652,64,F,high,0.0
78055,68,M,high,0.0
11592,70,F,high,0.0
39218,70,F,high,0.0
45451,30,F,low,0.0
67684,40,M,low,0.0
82939,59,M,high,1.0
50637,36,F,low,0.0
71656,22,F,low,0.0
84819,60,F,high,1.0
99614,51,M,medium,1.0
16669,60,M,high,1.0
30494,65,M,high,0.0
59197,46,F,low,1.0
62701,33,F,low,0.0
76219,14,M,,0.0
34798,38,F,low,0.0
4074,32,F,low,0.0
11486,40,F,low,1.0
26151,60,M,high,1.0
44189,44,F,low,1.0
85672,57,F,high,1.0
96268,21,F,low,0.0
22157,33,F,low,0.0
24450,30,M,low,0.0
25576,49,M,low,1.0
48078,27,M,low,1.0
72249,17,F,low,0.0
75585,55,M,high,1.0
84344,35,F,low,0.0
91541,20,M,low,0.0
6082,32,M,medium,1.0
27334,51,F,high,1.0
46304,58,M,high,1.0
2142,23,M,low,0.0
31836,30,F,low,0.0
53956,58,M,medium,1.0
56828,33,M,low,0.0
66542,34,F,low,0.0
72703,12,F,,0.0
57420,60,F,medium,1.0
8823,53,M,high,1.0
16777,67,M,medium,0.0
56335,16,M,low,0.0
13683,30,M,low,0.0
13987,30,M,low,0.0
14769,63,M,high,0.0
17683,39,F,low,1.0
19645,40,F,low,1.0
55544,23,M,low,0.0
1351,51,F,medium,1.0
18470,21,M,low,0.0
30848,43,F,low,1.0
53855,21,F,low,0.0
59329,48,F,low,1.0
86454,22,F,low,0.0
1707,17,F,low,0.0
62930,43,F,medium,1.0
47141,69,M,high,0.0
59893,37,M,medium,1.0
73512,46,M,low,1.0
94194,15,F,,0.0
97493,59,F,medium,1.0
23412,24,F,low,0.0
67997,66,M,low,0.0
29255,35,F,low,1.0
45554,43,M,low,1.0
52636,70,M,low,0.0
54406,60,F,medium,1.0
64673,61,M,high,1.0
67526,18,F,low,0.0
14560,14,M,,0.0
70328,44,M,low,1.0
30143,18,M,medium,0.0
43617,13,F,,0.0
55059,13,F,,0.0
66479,39,F,low,1.0
47924,27,F,low,1.0
64517,65,F,high,0.0
66457,55,M,high,1.0
19586,26,F,low,0.0
23090,38,M,medium,0.0
32870,40,M,low,1.0
44013,44,M,low,1.0
93330,68,F,high,0.0
7123,62,M,high,1.0
77520,66,F,low,0.0
79043,46,F,low,0.0
86102,27,M,low,0.0
34405,16,F,low,0.0
82569,43,M,low,1.0
88062,39,M,medium,1.0
89014,70,M,low,0.0
24158,43,F,low,1.0
36801,21,M,low,0.0
32427,16,M,low,0.0
44561,38,F,low,1.0
56106,49,F,medium,1.0
48698,33,F,low,1.0
66182,53,M,medium,1.0
76133,36,F,low,1.0
50646,52,F,medium,1.0
55024,51,M,medium,1.0
76032,64,F,high,0.0
9018,43,M,medium,1.0
59701,25,F,low,0.0
61408,34,F,low,0.0
61548,58,F,medium,1.0
7939,41,F,low,1.0
38982,17,M,low,0.0
31491,33,F,low,1.0
40996,33,M,medium,0.0
71823,57,M,medium,1.0
16489,55,M,medium,1.0
23501,50,F,low,1.0
73397,67,F,medium,0.0
80600,48,M,low,0.0
15352,51,M,medium,1.0
40913,69,F,low,0.0
66918,12,M,,0.0
71223,61,F,high,1.0
16953,66,F,high,0.0
17947,40,M,medium,1.0
26824,62,F,high,1.0
80459,54,M,high,1.0
2426,46,F,low,1.0
69130,52,F,high,1.0
86410,64,F,high,0.0
9072,12,F,,0.0
29681,13,M,,0.0
53924,70,F,medium,0.0
26426,15,F,,0.0
65781,48,F,low,1.0
1019,19,F,low,0.0
47035,19,M,medium,0.0
88680,37,F,medium,0.0
91245,43,F,low,1.0
32805,56,F,high,1.0
46100,52,M,medium,1.0
53750,16,F,low,0.0
83458,30,M,medium,0.0
21903,46,F,low,1.0
36482,29,M,low,0.0
51756,52,F,medium,1.0
60384,21,M,low,0.0
71895,31,F,medium,1.0
74616,21,F,low,0.0
95568,56,F,high,1.0
45813,56,F,high,1.0
50545,23,M,low,0.0
54630,41,F,low,1.0
55314,34,M,low,0.0
58839,53,F,high,1.0
60267,49,F,medium,1.0
82430,51,M,medium,0.0
46469,39,F,low,1.0
59033,64,F,high,0.0
65311,26,F,low,0.0
18593,57,F,high,1.0
13517,64,F,high,0.0
53751,59,F,medium,1.0
91646,43,M,low,1.0
8596,19,M,low,0.0
24612,20,M,low,0.0
30369,28,M,low,0.0
41834,16,M,low,0.0
43571,38,F,low,1.0
25962,57,F,high,1.0
35034,18,F,low,0.0
74832,21,M,medium,0.0
22653,28,M,low,1.0
42504,45,F,low,1.0
25712,63,F,high,0.0
22602,34,F,low,0.0
1008,29,F,medium,0.0
1255,56,F,high,1.0
36041,33,M,low,0.0
38839,47,M,low,1.0
49576,31,M,low,0.0
66960,36,F,low,1.0
13000,46,M,low,1.0
49482,59,F,high,1.0
67429,60,M,high,1.0
74338,45,F,low,1.0
1933,33,M,medium,0.0
28172,28,M,medium,0.0
56138,14,F,,0.0
73365,45,M,low,1.0
78058,66,M,high,0.0
81101,36,M,low,0.0
90341,58,M,high,1.0
46124,20,M,low,0.0
50192,15,M,,0.0
69605,30,M,low,0.0
89302,26,F,low,0.0
11704,64,M,high,0.0
30543,40,F,low,0.0
35065,43,F,low,0.0
41413,58,F,medium,1.0
66569,21,M,medium,1.0
68307,35,F,medium,0.0
2361,36,F,medium,1.0
27447,46,M,low,1.0
34012,42,M,low,1.0
37025,15,M,,0.0
39995,36,F,low,0.0
43451,18,M,low,0.0
66557,46,F,medium,1.0
66949,68,M,medium,0.0
15170,33,F,medium,0.0
28888,38,F,medium,0.0
99055,28,M,low,1.0
15306,62,M,high,1.0
70587,31,F,low,0.0
36067,46,M,low,1.0
76358,12,F,,0.0
6348,50,M,low,1.0
44307,61,M,high,1.0
5836,35,M,medium,1.0
49902,16,F,low,0.0
62513,69,F,high,0.0
11352,57,M,high,1.0
67791,64,M,medium,0.0
77780,22,M,medium,0.0
83894,43,F,low,1.0
31292,35,F,low,0.0
21192,53,F,high,1.0
40885,22,M,medium,0.0
47769,50,F,medium,1.0
49811,27,F,medium,0.0
68017,56,F,high,1.0
71690,59,M,high,1.0
73630,25,M,low,0.0
79122,41,M,low,0.0
6385,69,F,low,0.0
38359,52,F,medium,1.0
46007,58,M,medium,1.0
52895,63,M,high,0.0
57616,43,M,low,1.0
58257,27,F,low,0.0
61130,66,F,low,0.0
82848,15,M,,0.0
14665,35,M,low,1.0
24667,54,F,medium,1.0
56021,65,F,high,0.0
88090,38,F,low,1.0
34511,29,F,medium,0.0
87726,65,M,high,0.0
7391,60,F,high,1.0
34143,57,F,medium,1.0
36698,19,F,low,0.0
48129,32,F,low,0.0
70276,34,F,medium,1.0
29974,61,M,medium,1.0
7617,13,M,,0.0
34823,21,M,medium,0.0
77500,19,M,low,0.0
5224,34,F,low,0.0
8476,65,F,high,0.0
8530,47,F,low,1.0
13867,56,F,high,1.0
16829,67,F,medium,0.0
35383,59,F,medium,1.0
55192,62,M,high,1.0
61525,22,M,low,0.0
61728,30,M,low,0.0
99279,52,F,high,1.0
14169,47,F,low,1.0
89440,26,F,low,0.0
23654,16,M,low,0.0
51400,57,M,high,1.0
77432,42,F,low,1.0
93227,38,M,low,0.0
95274,38,F,low,0.0
94347,28,M,low,0.0
96459,59,M,high,1.0
2661,52,M,high,1.0
43468,64,M,high,0.0
56355,15,M,,0.0
59118,44,F,low,1.0
85660,48,M,low,1.0
93220,30,M,low,0.0
14705,12,M,,0.0
52958,40,M,low,0.0
382,22,F,low,0.0
38269,53,F,medium,1.0
68280,33,F,low,0.0
94311,17,M,low,0.0
95396,30,M,low,0.0
7083,30,F,low,0.0
11302,41,M,low,1.0
23069,37,F,low,0.0
31260,64,M,high,0.0
37857,13,M,,0.0
44217,26,M,low,0.0
71419,61,F,high,1.0
75801,19,M,low,0.0
54726,53,M,medium,1.0
19555,44,F,low,0.0
21330,62,F,high,1.0
38421,46,M,low,1.0
64405,52,F,high,1.0
29705,32,F,low,1.0
36727,68,F,medium,0.0
61504,64,F,high,0.0
67568,48,M,medium,1.0
72512,52,F,medium,1.0
22483,51,M,high,1.0
47752,54,M,high,1.0
63800,60,M,medium,1.0
89293,70,M,medium,0.0
5983,24,F,low,0.0
54760,18,M,low,0.0
88893,70,F,low,0.0
99035,34,M,low,1.0
2138,60,F,high,0.0
16551,69,F,medium,0.0
22474,46,F,low,1.0
56732,25,F,low,0.0
61123,13,F,,0.0
39259,47,M,low,1.0
45347,16,M,low,0.0
51874,67,F,medium,0.0
61300,15,F,,0.0
52987,25,F,low,0.0
53607,42,F,low,1.0
68964,28,M,low,0.0
75586,19,F,low,0.0
94394,46,F,medium,0.0
95255,22,F,low,0.0
68426,21,M,low,0.0
9200,56,M,high,1.0
86610,66,F,medium,0.0
1100,56,M,medium,1.0
11378,31,M,medium,0.0
23143,46,M,medium,1.0
89990,22,M,medium,0.0
27341,22,M,medium,0.0
44332,36,F,medium,1.0
55157,25,F,low,0.0
65886,66,F,low,0.0
41676,63,F,medium,0.0
72765,49,F,low,1.0
3663,54,M,high,1.0
21529,30,F,low,0.0
23088,56,F,medium,1.0
32509,45,M,low,1.0
44023,19,M,low,0.0
46539,36,M,low,0.0
71886,65,F,high,0.0
72323,70,F,low,0.0
74001,28,M,low,0.0
88003,39,M,low,1.0
16115,59,F,high,1.0
37302,22,F,medium,0.0
19933,70,M,low,0.0
47720,24,M,low,0.0
76393,39,F,low,0.0
76471,67,F,high,0.0
77515,20,F,low,0.0
28034,26,F,low,0.0
96894,36,M,low,0.0
49089,43,F,low,1.0
61267,57,F,medium,1.0
66615,18,M,low,0.0
64171,45,F,medium,0.0
81506,50,F,medium,1.0
89860,47,M,low,1.0
23105,30,M,low,0.0
90685,52,F,medium,1.0
37724,34,M,low,1.0
21751,16,M,low,0.0
48294,26,M,low,0.0
52694,63,M,high,0.0
3218,38,M,low,0.0
9865,29,M,medium,0.0
26361,27,F,medium,0.0
54207,62,M,medium,1.0
75581,65,F,medium,0.0
1957,28,F,low,1.0
29335,55,M,medium,1.0
36064,33,F,low,0.0
38629,33,F,low,0.0
47737,27,M,low,0.0
56642,16,F,low,0.0
59842,53,F,high,1.0
82887,34,M,medium,1.0
81700,22,F,low,0.0
84270,16,M,medium,0.0
94447,33,F,medium,1.0
97151,42,M,low,0.0
11968,17,M,low,0.0
18269,57,F,high,1.0
30476,48,M,low,1.0
55805,54,F,high,1.0
15546,29,M,low,0.0
31377,45,F,medium,1.0
2482,42,F,medium,1.0
33098,34,F,low,0.0
54832,67,F,low,0.0
6528,22,F,low,0.0
11388,18,M,low,0.0
52168,18,F,low,0.0
63486,20,F,medium,1.0
66516,50,F,medium,1.0
71006,48,M,low,1.0
87373,41,F,low,1.0
92771,21,F,medium,0.0
3287,38,F,low,0.0
48921,13,M,,0.0
54518,56,M,medium,1.0
78692,64,F,high,0.0
47159,66,F,medium,0.0
53127,33,F,low,1.0
59553,20,F,low,0.0
68891,66,F,high,0.0
88093,29,M,low,0.0
66905,56,F,medium,1.0
83432,27,M,low,1.0
22377,18,M,medium,0.0
26204,57,M,high,1.0
46299,56,F,high,1.0
97714,40,M,low,1.0
18377,32,F,low,1.0
84436,50,F,low,1.0
88616,56,F,high,0.0
16970,46,F,medium,1.0
21546,39,F,medium,1.0
29329,69,M,high,0.0
35803,42,M,medium,1.0
51533,64,M,high,0.0
78988,22,F,low,0.0
81203,52,F,medium,1.0
18581,30,F,low,1.0
40024,65,M,high,0.0
44015,56,M,medium,1.0
88420,41,M,medium,1.0
54944,34,M,low,1.0
74293,31,F,low,1.0
88773,25,F,low,0.0
99998,51,M,medium,1.0
38705,50,F,low,1.0
55975,14,F,,0.0
2071,13,F,,0.0
6901,56,M,high,1.0
70067,26,M,low,0.0
92552,39,M,low,1.0
53525,63,M,high,0.0
86172,19,F,low,0.0
25733,19,F,medium,0.0
51603,48,M,low,1.0
59126,57,F,medium,1.0
68994,54,F,high,1.0
43099,44,M,medium,1.0
19198,59,M,high,1.0
30697,65,F,high,0.0
48206,42,M,medium,0.0
77039,20,M,medium,0.0
89066,13,M,,0.0
538,36,M,low,1.0
46407,58,F,high,1.0
76980,49,F,low,1.0
55996,68,M,low,0.0
56074,56,M,high,1.0
61820,44,F,medium,0.0
62872,65,M,high,0.0
67615,59,M,high,1.0
57278,64,F,high,0.0
97019,34,F,low,0.0
41155,62,M,high,1.0
49096,14,M,,0.0
64344,42,F,low,1.0
98256,27,M,low,0.0
32460,18,F,low,0.0
57261,46,M,low,1.0
59443,19,M,low,0.0
94862,31,F,low,0.0
18348,56,M,high,1.0
36648,25,M,low,0.0
64358,50,M,low,1.0
69438,55,M,high,1.0
24152,61,F,medium,1.0
1534,35,F,medium,1.0
12194,60,F,high,1.0
26438,70,F,high,0.0
41414,57,F,high,1.0
41908,42,F,low,1.0
61414,63,F,medium,0.0
89363,46,F,medium,1.0
7813,59,F,medium,1.0
14921,32,F,low,1.0
38349,49,F,low,1.0
53061,62,M,high,1.0
61214,47,M,low,0.0
76559,61,F,high,1.0
99910,49,F,low,1.0
7648,41,M,low,0.0
60659,54,F,medium,1.0
4878,15,F,,0.0
8389,52,M,medium,1.0
27529,66,F,high,0.0
54324,62,M,high,1.0
62032,51,M,medium,1.0
68362,69,M,medium,0.0
69022,25,F,low,0.0
28351,37,F,low,1.0
31769,67,M,low,0.0
44698,44,F,low,1.0
2751,38,M,low,1.0
28599,51,F,medium,1.0
48603,59,F,medium,1.0
42954,56,F,medium,1.0
88383,65,M,high,0.0
93218,24,M,low,0.0
18933,32,F,low,1.0
23772,39,M,medium,1.0
99595,64,M,medium,0.0
67548,65,M,high,0.0
70563,42,F,low,1.0
11136,35,M,low,0.0
17824,34,M,low,1.0
58979,16,F,low,0.0
75205,63,M,high,0.0
29704,70,M,high,0.0
89885,32,M,low,1.0
58809,63,F,high,0.0
7333,21,F,low,1.0
53512,45,F,medium,1.0
66576,24,F,low,0.0
85716,52,M,medium,1.0
13438,53,F,medium,1.0
69065,59,M,medium,1.0
75720,46,M,low,1.0
97548,28,F,low,0.0
10002,70,M,medium,0.0
38685,44,M,low,1.0
84637,51,M,high,1.0
23605,62,F,high,1.0
88304,68,F,medium,0.0
66149,44,M,medium,0.0
37285,31,M,low,0.0
5164,65,M,high,0.0
77301,45,M,low,0.0
89529,41,M,low,1.0
25239,13,F,,0.0
2112,63,M,medium,0.0
20880,55,M,high,1.0
21175,69,M,medium,0.0
86497,65,M,medium,0.0
78087,37,F,low,1.0
93264,20,M,medium,0.0
52978,70,F,low,0.0
4474,55,F,medium,1.0
37547,44,M,low,1.0
48506,16,F,low,0.0
52946,20,M,low,0.0
56684,42,F,low,1.0
86379,56,M,high,1.0
74727,59,M,high,1.0
96959,19,M,low,0.0
47791,43,F,low,1.0
68065,40,F,medium,0.0
70662,64,M,medium,0.0
86375,61,F,high,1.0
9909,20,M,medium,0.0
27149,60,M,medium,1.0
41143,36,M,low,1.0
51627,65,F,medium,0.0
54906,18,M,low,0.0
62171,51,F,medium,1.0
67530,58,M,medium,1.0
94112,12,F,,0.0
61817,20,F,low,0.0
24654,63,F,high,0.0
95702,26,M,low,1.0
46116,49,M,low,1.0
76789,66,M,low,0.0
90863,69,F,low,0.0
60787,31,M,medium,0.0
55502,62,M,high,1.0
79865,69,M,low,0.0
81597,23,M,low,0.0
33598,49,F,low,1.0
77093,46,F,low,1.0
94433,33,F,low,0.0
77288,70,F,medium,0.0
92866,20,M,low,0.0
98361,32,F,low,1.0
41940,55,M,medium,1.0
62566,35,M,medium,1.0
36792,51,F,medium,1.0
61755,65,F,high,0.0
92922,13,M,,0.0
96922,24,F,low,0.0
71,53,F,high,1.0
49889,52,F,high,1.0
11464,32,M,low,1.0
26595,48,M,low,1.0
34934,39,F,low,1.0
55511,25,M,low,0.0
86196,43,F,medium,1.0
4432,35,M,low,0.0
63102,25,F,low,0.0
66666,55,F,medium,1.0
10980,30,F,medium,0.0
69601,24,M,low,0.0
23826,55,F,high,1.0
75953,54,M,medium,1.0
87877,47,F,low,1.0
57166,32,F,low,0.0
83660,52,M,high,1.0
1845,45,M,low,1.0
48620,64,F,high,0.0
75899,22,M,medium,0.0
99976,12,F,,0.0
67331,70,F,low,0.0
70064,63,F,high,0.0
68799,23,M,low,0.0
19464,19,F,medium,0.0
49958,15,F,,0.0
69852,55,F,high,1.0
31586,24,F,low,0.0
38583,39,F,low,1.0
25976,69,F,high,0.0
76515,14,F,,0.0
63597,63,M,high,0.0
72559,40,M,low,1.0
86357,49,F,low,1.0
12126,33,M,low,0.0
1865,51,M,medium,1.0
37379,67,M,medium,0.0
88401,57,F,medium,1.0
23702,47,M,medium,1.0
60269,19,F,low,0.0
22629,64,F,high,0.0
30955,17,F,low,0.0
16974,42,F,low,0.0
35111,28,M,medium,0.0
45923,64,M,medium,0.0
77534,14,F,,0.0
85684,59,M,high,1.0
84981,12,F,,0.0
38443,30,M,low,0.0
866,14,M,,0.0
1729,25,F,low,0.0
22587,37,M,low,1.0
94487,18,M,low,0.0
91707,21,M,low,0.0
39887,62,F,high,1.0
88852,65,F,high,0.0
11427,26,M,low,0.0
48022,37,M,low,1.0
20348,42,M,low,1.0
42075,67,M,medium,0.0
49626,36,F,medium,1.0
74612,20,M,low,0.0
9040,52,M,medium,1.0
91727,27,F,low,0.0
98179,18,F,low,0.0
65770,27,F,low,0.0
97702,70,M,low,0.0
97747,14,M,,0.0
17983,31,F,low,0.0
91210,58,F,high,1.0
12128,66,F,medium,0.0
14789,22,F,low,0.0
72631,60,M,medium,1.0
82327,63,M,high,0.0
62148,68,F,high,0.0
80746,40,M,low,0.0
93652,49,M,low,1.0
7024,42,F,low,1.0
22734,48,M,low,1.0
82736,46,F,medium,1.0
85483,68,F,high,0.0
17018,22,F,low,0.0
94833,26,M,low,0.0
122,31,F,low,0.0
11402,15,M,,0.0
53954,56,M,high,1.0
80533,30,F,low,0.0
93546,20,F,low,0.0
74334,67,F,low,0.0
22767,37,M,low,0.0
45767,64,F,high,0.0
49273,37,M,low,0.0
57098,12,F,,0.0
69953,16,F,low,0.0
82300,39,F,low,1.0
36483,35,F,low,0.0
64291,27,M,low,0.0
24362,70,F,high,0.0
25904,14,F,,0.0
45314,29,M,medium,0.0
290,51,M,medium,1.0
41709,61,M,high,1.0
47849,67,F,high,0.0
69391,37,F,low,1.0
54932,21,F,low,0.0
27312,66,F,medium,0.0
52508,16,F,low,0.0
61215,24,M,low,1.0
98744,21,F,low,0.0
78312,60,F,high,1.0
21166,43,M,low,1.0
4814,60,M,high,1.0
89853,23,M,low,0.0
91019,32,F,low,1.0
97046,19,F,low,0.0
19123,22,F,medium,0.0
22572,13,M,,0.0
47690,34,M,medium,0.0
59148,56,M,high,1.0
91451,57,F,medium,1.0
24869,22,M,medium,0.0
65015,66,F,medium,0.0
11480,27,M,low,0.0
28518,39,M,medium,0.0
46252,60,F,high,1.0
89710,28,F,low,0.0
53605,26,M,low,1.0
82961,51,M,medium,1.0
59772,50,M,low,1.0
36804,35,F,low,0.0
76573,62,F,medium,1.0
27471,64,M,high,0.0
48611,43,F,low,1.0
32974,22,M,medium,0.0
63370,67,M,low,0.0
90528,38,M,medium,0.0
95383,20,F,low,0.0
11133,27,M,low,0.0
33968,47,M,low,1.0
69532,42,M,low,0.0
15383,63,F,high,0.0
49704,30,M,low,0.0
67511,20,F,low,0.0
99303,40,F,low,1.0
3699,21,M,low,0.0
20360,65,F,medium,0.0
27391,56,F,high,1.0
37809,63,F,high,0.0
73775,16,M,low,0.0
49696,70,M,low,0.0
9135,44,F,low,0.0
20044,59,M,high,1.0
92406,60,F,high,1.0
99039,67,M,medium,0.0
7480,47,F,low,1.0
42969,32,M,low,1.0
78068,40,F,low,0.0
47088,35,M,medium,0.0
80118,54,F,high,1.0
2293,50,M,low,1.0
8256,58,F,high,1.0
53230,44,F,low,1.0
99953,44,M,low,1.0
56894,25,M,low,0.0
58662,26,M,low,0.0
9409,60,F,medium,1.0
17205,65,M,high,0.0
70184,70,M,low,0.0
81467,33,F,low,0.0
53420,70,M,low,0.0
56742,42,M,low,0.0
1112,13,M,,0.0
33125,29,M,low,1.0
55167,63,M,high,0.0
47700,53,F,medium,1.0
64041,50,M,low,1.0
2304,46,F,low,1.0
31640,34,M,low,1.0
46553,39,M,low,1.0
50708,26,F,low,0.0
81351,16,M,medium,0.0
93625,38,F,low,1.0
31806,26,M,low,0.0
79447,21,F,medium,0.0
90004,53,M,high,0.0
59040,33,F,low,1.0
94911,53,M,high,1.0
96628,63,M,high,0.0
5899,65,F,high,0.0
10451,25,M,low,1.0
17535,32,F,low,1.0
38650,28,M,low,1.0
16069,42,M,medium,1.0
53409,57,M,high,1.0
65511,41,F,low,1.0
78414,31,M,medium,0.0
89412,16,M,low,0.0
